id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance
3184,SUAFN2,1,0.0,0.0008030303030303037,0.0,0.001,0.00040075685971179665,0.0016060606060606074,0.001,0.002,66,455.671,100.0
3185,INI_SPP,1,0.0,0.0006666666666666672,0.0,0.001,0.0004750168687962835,0.0006666666666666672,0.0,0.001,66,455.68800000000005,100.0
3186,SUECAEOR:PART11,1,0.0,0.0005303030303030307,0.0,0.001,0.0005029053120754968,0.0005303030303030307,0.0,0.001,66,455.694,100.0
3187,GMV_SUBS_MOD:SETUP_GMV,1,0.0,0.0009696969696969703,0.0,0.001,0.0001727334068350122,0.0010000000000000007,0.001,0.001,66,455.67199999999997,100.0
3189,>MPL-BROADCAST IN GETSTRES( 621),1,0.0,0.0002575757575757577,0.0,0.001,0.0004406500813258681,0.0002575757575757577,0.0,0.001,66,455.681,100.0
3190,BUILDSTRESS,1,0.0,0.00016666666666666666,0.0,0.002,0.00041448144927713206,0.6233636363636365,0.619,0.625,66,455.69800000000004,100.0
3191,IOMULTIBUF_MOD:IOMULTIBUF_INCR_IDX,1,0.0,0.0009848484848484856,0.0,0.001,0.00012309149097933274,0.0010000000000000007,0.001,0.001,96393,455.676,100.0
3192,radiation_aerosol:allocate,6,0.0,6.313131313131317e-05,0.0,0.001,0.00024350664572178807,0.0006464646464646469,0.0,0.001,121770,455.68199999999996,100.0
3193,RRTM_CMBGB13,1,0.0,0.0006060606060606065,0.0,0.001,0.0004923659639173309,0.0006060606060606065,0.0,0.001,66,455.651,100.0
3194,TRMTOL,1,0.0,0.00022727272727272738,0.0,0.001,0.00042228151548662224,6.843621212121212,5.365,7.374,6600,455.68300000000005,100.0
3196,SUALLO,1,0.0,0.000560606060606061,0.0,0.001,0.000500116536535786,0.000560606060606061,0.0,0.001,66,455.685,100.0
3197,SUGWWMS,1,0.0,0.00015151515151515154,0.0,0.001,0.0003612978418647565,0.0010000000000000007,0.001,0.001,66,455.712,100.0
3198,SUOROG,1,0.0,0.00033333333333333354,0.0,0.001,0.00047501686879628354,0.5011363636363638,0.5,0.502,66,455.681,100.0
3199,>BAR-BARRIER IN SULEG     ( 798),1,0.0,0.0030454545454545474,0.0,0.006,0.0019008647277717352,0.0030454545454545474,0.0,0.006,132,455.352,100.0
3200,SUCT0,1,0.0,0.0023787878787878804,0.0,0.005,0.0018039712731394459,0.0025454545454545474,0.0,0.005,66,455.655,100.0
3201,SIGCHECK,1,0.0,0.0004393939393939397,0.0,0.001,0.0005001165365357861,0.16310606060606056,0.021,0.293,6402,455.686,100.0
3202,IO_SERV_LOG,1,0.0005714285714285715,0.0024571428571428574,0.0,0.052000000000000005,0.009493988508808247,0.0024714285714285715,0.0,0.052000000000000005,800,455.694,100.0
3203,SUVDFS,1,0.0,0.0009696969696969703,0.0,0.001,0.00017273340683501213,0.0009696969696969703,0.0,0.001,66,455.658,100.0
3205,SUMETRIC,1,0.0,0.00018181818181818186,0.0,0.001,0.00038865016537877734,0.00031818181818181837,0.0,0.001,6534,455.68,100.0
3206,INTDYN_MOD:SUINTDYN,1,0.0,0.00045454545454545487,0.0,0.001,0.0005017452060042543,0.0005000000000000003,0.0,0.001,66,455.663,100.0
3207,>OMP-RADINTG-INPUT LOOP4  (1208),6,0.0,5.050505050505051e-06,0.0,0.001,7.097689033600722e-05,5.050505050505051e-06,0.0,0.001,3564,455.686,100.0
3208,>TRS-FTINV_CTL   - L TO G ( 157),1,0.0,0.000287878787878788,0.0,0.001,0.00045624391300981554,8.62012121212121,5.886,13.399000000000001,6600,455.68699999999995,100.0
3209,SUECAEBC:PART4,1,0.0,4.545454545454546e-05,0.0,0.001,0.00020989507868443238,4.545454545454546e-05,0.0,0.001,66,455.712,100.0
3211,MODGRIN,1,0.0,0.00010606060606060606,0.0,0.001,0.00031027471097463976,0.002681818181818183,0.002,0.004,66,455.695,100.0
3212,SUHDIR,1,0.0,0.0006818181818181823,0.0,0.001,0.0004693396640810579,0.0006818181818181823,0.0,0.001,66,455.65,100.0
3214,SUECAESD:PART9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.719,
3219,TRANSDIRH,1,0.0,0.00019696969696969703,0.0,0.001,0.0004007568597117966,19.804696969696973,12.194,32.235,6336,455.67900000000003,100.0
3222,SUGFL1,1,0.0,0.0005303030303030307,0.0,0.001,0.000502905312075497,0.003166666666666669,0.002,0.004,66,455.62199999999996,100.0
3223,TRLTOM,1,0.0,0.00016666666666666672,0.0,0.001,0.0003755338080994054,6.965469696969696,4.895,14.498,6798,455.685,100.0
3225,SRTM_KGB27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.68699999999995,
3226,IO_SERV_ALLOC_NON_BLOCKING_STD,1,0.0,9.090909090909092e-05,0.0,0.001,0.0002896827297511605,0.0016666666666666676,0.001,0.006999999999999999,5082,455.695,100.0
3227,SUECAESU:PART5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69699999999995,
3228,OUTINT_IO_SERV,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,0.001924242424242425,0.001,0.006,198,455.684,100.0
3229,GSTATS_OUTPUT_IFS,1,0.0,0.00018181818181818183,0.0,0.012,0.001477097891751993,0.00018181818181818183,0.0,0.012,66,455.69699999999995,100.0
3230,SUECAESS:PART4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69300000000004,
3231,SUPP,1,0.0,0.0007878787878787884,0.0,0.002,0.0005952414252321105,0.0010757575757575765,0.0,0.002,66,455.69199999999995,100.0
3232,SUECAESD:PART13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3233,SUECAESD:PART19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.694,
3234,SPNORMBE,1,0.0,6.0606060606060605e-05,0.0,0.001,0.00024043472671155013,0.038984848484848504,0.036000000000000004,0.040999999999999995,6534,455.689,100.0
3235,SRTM_KGB20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.691,
3236,>TRS-LTINV_CTL   - M TO L ( 152),1,0.0,0.0,0.0,0.0,0.0,6.843924242424245,5.365,7.375,6600,455.69599999999997,
3237,SUECAESS:PART14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.70300000000003,
3238,SUECAESS:PART2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.728,
3239,SUSPECG,1,0.0,0.0,0.0,0.0,0.0,0.7491666666666668,0.748,0.75,66,455.719,
3240,SUECAEOR:PART16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.699,
3241,SUPARAR,1,0.0,3.0303030303030302e-05,0.0,0.001,0.00017273340683501219,0.0004242424242424245,0.0,0.001,66,455.70300000000003,100.0
3242,>MPL-DRESDDH              ( 520),1,0.0,0.0006818181818181819,0.0,0.017,0.0024379000478601752,0.000696969696969697,0.0,0.017,1200,455.699,100.0
3243,SUECAESD:PART12,1,0.0,0.0007272727272727278,0.0,0.001,0.0004487745552040595,0.0007272727272727278,0.0,0.001,66,455.67900000000003,100.0
3244,SURRTPK,1,0.0,0.0014545454545454553,0.0,0.003,0.0013832160761380388,0.0014545454545454553,0.0,0.003,66,455.496,100.0
3245,RRTM_CMBGB11,1,0.0,0.0006818181818181823,0.0,0.001,0.00046933966408105787,0.0006818181818181823,0.0,0.001,66,455.642,100.0
3246,IOGRIDE_MOD:LAGGED_PP_PAR,1,0.0,0.0,0.0,0.0,0.0,0.00010606060606060606,0.0,0.001,58806,455.694,
3247,SUECAESD:PART22,1,0.0,0.0005909090909090914,0.0,0.001,0.0004954336943068624,0.0005909090909090914,0.0,0.001,66,455.709,100.0
3248,SUECAESD:PART1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3249,SUECAESS:PART17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.714,
3250,CNT3,1,0.0,0.0,0.0,0.0,0.0,435.01474242424206,435.01300000000003,435.01599999999996,66,455.70099999999996,
3251,SUECAEBC:PART2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.713,
3252,SUVFPOSL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,455.7,
3253,GRIB_API:IGRIB_GET_INT_ARRAY,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,1.5151515151515151e-05,0.0,0.001,1288,455.7,100.0
3254,GETSTRESS,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,0.6238939393939394,0.62,0.626,66,455.714,100.0
3255,>OMP-SETUP SUGEM2 2       (1406),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,455.714,
3256,SUECAESS:PART20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3257,RADIATION_SETUP:SETUP_RADIATION_SCHEME,1,0.0,0.0,0.0,0.0,0.0,0.06793939393939395,0.051,0.07,66,455.691,
3258,FINAL_STATS,1,0.0,0.0,0.0,0.0,0.0,1.5151515151515151e-05,0.0,0.001,66,455.7,
3259,RRTM_CMBGB5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69800000000004,
3260,SUECAESS:PART10,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,1.5151515151515151e-05,0.0,0.001,66,455.709,100.0
3261,INIT_FIELDG,1,0.0,0.0,0.0,0.0,0.0,0.02907575757575757,0.024,0.035,6468,455.69699999999995,
3262,SUECAEBC:PART18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.707,
3263,SUECAESS:PART19,1,0.0,0.0005909090909090914,0.0,0.001,0.0004954336943068623,0.0005909090909090914,0.0,0.001,66,455.671,100.0
3264,WDFLUXES,6,0.0,0.0005025252525252529,0.0,0.003,0.00067317023398072,0.06831313131313145,0.064,0.07200000000000001,9438,455.719,100.0
3266,SUECAESU:PART18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72900000000004,
3267,RRTM_CMBGB4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.70599999999996,
3268,SUECAESS:PART22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.716,
3269,GRIB_API:IGRIB_SET_REAL8,1,0.0,0.00012857142857142858,0.0,0.003,0.0005362626592925827,0.00012857142857142858,0.0,0.003,4686,455.70099999999996,100.0
3270,>TRS-LTDIR_CTL   - L TO M ( 153),1,0.0,0.0,0.0,0.0,0.0,6.965742424242425,4.896,14.498,6798,455.69599999999997,
3271,SUECAESU:PART9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.713,
3272,SUCFU,1,0.0,6.0606060606060605e-05,0.0,0.001,0.00024043472671155016,0.00040909090909090935,0.0,0.001,66,455.726,100.0
3273,SUALTDH,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.709,
3274,SUSSOIL_MOD:SUSSOIL,1,0.0,0.0004242424242424245,0.0,0.001,0.0004980147066288785,0.00046969696969697,0.0,0.001,66,455.61,100.0
3275,SUECAESD:PART25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.731,
3276,SUECAESD:PART15,1,0.0,0.0004393939393939397,0.0,0.001,0.0005001165365357861,0.0004393939393939397,0.0,0.001,66,455.68300000000005,100.0
3277,SUECAESU:PART15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.727,
3278,SUECAEBC:PART10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.689,
3279,SUPHY3,1,0.0,0.0,0.0,0.0,0.0,0.0006363636363636368,0.0,0.001,66,455.69,
3280,SUPHY1,1,0.0,0.0,0.0,0.0,0.0,0.0010000000000000007,0.001,0.001,66,455.707,
3281,SUECAESU:PART1,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,1.5151515151515151e-05,0.0,0.001,66,455.702,100.0
3282,GETCURR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336,455.704,
3284,SUECAESS,1,0.0,0.0,0.0,0.0,0.0,0.007712121212121217,0.006,0.009000000000000001,66,455.70599999999996,
3286,mgrids_advection % execute,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6402,455.70300000000003,
3287,SUCOTWO_MOD:SUCOTWO,1,0.0,0.0012727272727272735,0.0,0.004,0.0017235513832286437,0.0012727272727272735,0.0,0.004,66,455.296,100.0
3288,GRIB_API:IGRIB_SET_INT_ARRAY,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,455.702,
3289,SUECAESU:PART21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3290,IOSTREAM_MIX:IO_INQUIRE,1,0.0,0.00013636363636363637,0.0,0.009000000000000001,0.0011078234188139947,0.8275757575757583,0.7979999999999999,0.8290000000000001,132,455.705,100.0
3291,SUECAESU:PART8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.717,
3292,SUECAEBC:PART7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.721,
3293,SUECAEOR:PART10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3294,>MPL-IOSTREAM READ_RECORD ( 648),1,0.00015151515151515152,0.00043939393939393937,0.0,0.028999999999999998,0.0035696532384006494,0.0014545454545454553,0.001,0.031,330,455.707,100.0
3295,SUECAEBC:PART20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.721,
3296,EC_PHYS_DRV_BAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6402,455.704,
3297,TYPE_FPDSPHYS:GFP_SU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34518,455.712,
3298,SUECAEBC:PART13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.717,
3299,FULLPOS_MIX:TFP_SU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34452,455.711,
3300,SUCLDP:GAMMLN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39204,455.718,
3301,>OMP-SETUP MODGRIN 2      (1403),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,455.69699999999995,
3302,SUECOZO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6402,455.707,
3303,SUGRIDU,1,0.0,0.0,0.0,0.0,0.0,1.862151515151515,1.861,1.8630000000000002,66,455.722,
3307,CIREDUCE,1,0.0,0.0,0.0,0.0,0.0,0.00013636363636363637,0.0,0.001,6402,455.7,
3308,SUCLDP:BETAI,1,0.0,0.0,0.0,0.0,0.0,0.0009696969696969703,0.0,0.001,13332,455.716,
3311,SUECAEBC:PART22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.719,
3312,POSNAM,1,0.0,0.0,0.0,0.0,0.0,0.021136363636363623,0.02,0.022000000000000002,7326,455.711,
3313,SUECAEOR:PART15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.725,
3314,OUTSETWMASK,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28314,455.717,
3315,SUECAESS:PART12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.717,
3316,IOMULTIBUF_MOD:IOMULTIBUF_COMP_IDX,1,0.0,0.0,0.0,0.0,0.0,0.0010000000000000007,0.001,0.001,1584,455.715,
3319,SUECAESD:PART10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69300000000004,
3320,SUECAESS:PART8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.725,
3321,FIELD_GFL_WRAPPER:GFL_FID_SETUP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,455.715,
3322,RRTM_CMBGB9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.705,
3323,SUECAESD:PART17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.70099999999996,
3325,SUECAESS:PART11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.718,
3326,FULLPOS_MIX:CTRL_TFP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43758,455.714,
3327,SRTM_KGB23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.718,
3328,SRTM_CMBGB17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.713,
3329,SUECAESS:PART18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.712,
3330,SU_AERV,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,455.71,
3334,READWGRIB,1,0.0,0.0,0.0,0.0,0.0,0.07413636363636365,0.073,0.076,132,455.712,
3335,SUECAEBC:PART15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.716,
3338,SUECAESU:PART2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.713,
3340,SUECAEOR:PART22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.715,
3341,SRTM_CMBGB21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.714,
3342,SUECAESD:PART14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72900000000004,
3343,SUTIM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.721,
3344,RG,1,0.0,0.0,0.0,0.0,0.0,0.007000000000000005,0.006999999999999999,0.006999999999999999,66,455.705,
3345,OUTWINT,1,0.0,0.0,0.0,0.0,0.0,0.0021363636363636376,0.001,0.006,198,455.72,
3346,RADINTG:INDRAD,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46926,455.707,
3347,SUECAESD:PART18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3348,OUTWNORM,1,0.0,0.0019696969696969702,0.0,0.01,0.003628815008828415,0.23980303030303024,0.001,0.392,198,455.718,100.0
3349,SUECAESS:PART24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.73,
3350,MINV_CALLER,1,0.0,0.0,0.0,0.0,0.0,0.0020000000000000013,0.002,0.002,132,455.715,
3351,IO_SERV_SYNC::close,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,455.722,
3352,SUECAEOR:PART12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.709,
3353,SUECAEBC:PART14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69599999999997,
3354,SUECAEBC:PART21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.716,
3355,TRMTOL_BAR2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600,455.718,
3356,SUECAESU:PART22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.71,
3357,SUECAESU:PART13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.722,
3358,SUGRIDUG,1,0.0,0.0,0.0,0.0,0.0,1.8621060606060607,1.861,1.8630000000000002,66,455.708,
3359,SUECAEOR:PART13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3360,SUECAESD:PART20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.711,
3362,SUECAEOR:PART19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69300000000004,
3363,SPOS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,455.722,
3364,TRLTOM_BAR2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6798,455.717,
3365,EIGSOL,1,0.0,0.0,0.0,0.0,0.0,0.007000000000000005,0.006999999999999999,0.006999999999999999,66,455.72900000000004,
3366,SUFPTR2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,455.724,
3367,>OMP-WAM NOTIM            (1493),6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,455.69199999999995,
3368,SUALDYNB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3369,SUECAESS:PART21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.71,
3370,SUECAESU:PART12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.722,
3372,SUECAEOR:PART5,1,0.0,1.5151515151515151e-05,0.0,0.001,0.00012309149097933274,1.5151515151515151e-05,0.0,0.001,66,455.70599999999996,100.0
3373,SUECAEOR:PART24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3375,SUVPOS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386,455.718,
3376,GET_CLINC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914,455.718,
3380,SUECAEBC:PART5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3381,SUSPEC,1,0.0,0.0,0.0,0.0,0.0,1.2505151515151516,1.25,1.251,66,455.69199999999995,
3382,SUECAESU:PART11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.69800000000004,
3383,TYPE_FPRQDYNS:DEALLOCATE_FPRQDYN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386,455.715,
3384,SUMPOUT,1,0.0,0.0001515151515151515,0.0,0.006999999999999999,0.0008813001626517362,0.0001515151515151515,0.0,0.006999999999999999,66,455.71,100.0
3387,SURAND1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72900000000004,
3388,SUECAESS:PART1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.704,
3389,SUSOCEAN_ML_MOD:SUSOCEAN_ML,1,0.0,0.00036363636363636383,0.0,0.001,0.0004847319207201388,0.04012121212121212,0.039,0.042,66,455.60900000000004,100.0
3390,SUECAEBC:PART8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.708,
3391,SUECAESD:PART8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.725,
3392,YOM4FPOS:ALLOCATE_TRQ3FP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158,455.721,
3393,radiation_cloud_optics:setup_cloud_optics,1,0.0,0.0,0.0,0.0,0.0,0.03896969696969698,0.024,0.040999999999999995,66,455.728,
3394,SUECAEOR:PART20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.712,
3395,SUECAEBC:PART3,1,0.0,4.545454545454546e-05,0.0,0.001,0.00020989507868443235,4.545454545454546e-05,0.0,0.001,66,455.727,100.0
3396,WRPLFP_IO_SERV,1,0.0,0.0,0.0,0.0,0.0,0.007166666666666672,0.006,0.008,198,455.723,
3397,SUECAEBC:PART23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.725,
3398,radiation_ifs_rrtm:setup_gas_optics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.723,
3399,SUECAEBC:PART1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72,
3400,SURRTAB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.723,
3401,SRTM_KGB25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.73,
3402,GEOMETRY_MOD:GEOMETRY_DELETE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72900000000004,
3403,GRIB_API:IGRIB_GET_MESSAGE,1,0.0017142857142857142,0.008414285714285716,0.0,0.154,0.03444234538006235,0.00847142857142857,0.0,0.155,3323,455.723,100.0
3404,YOMGSGEOM:DEALLO_TGSGEOM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.723,
3405,SUECAEOR:PART9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.70300000000003,
3406,SUECAESS:PART5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.716,
3407,SUECAESU:PART4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.728,
3408,SUECAEBC:PART24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.702,
3409,SUECAESD:PART7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3410,TYPE_FADS:YSUFAD,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13398,455.727,
3411,IOGRIDE_MOD:OCEAN_PP_PAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24948,455.721,
3412,SU_GHGCLIM,1,0.0,0.0,0.0,0.0,0.0,0.102939393939394,0.102,0.10400000000000001,594,455.724,
3413,OPDIS,1,0.00030303030303030303,0.0016969696969696968,0.0,0.11199999999999999,0.013786246989685265,0.0016969696969696968,0.0,0.11199999999999999,6930,455.715,100.0
3414,SLCOMM2,1,0.0,0.0,0.0,0.0,0.0,1.6128333333333338,0.386,3.033,1056,455.725,
3415,IO_SERV_MAP_SEND_PART2,1,0.0,4.545454545454546e-05,0.0,0.001,0.00020989507868443238,0.006803030303030307,0.001,0.015,1584,455.725,100.0
3416,SUSRTAB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.723,
3417,SUSVEG_MOD:SUSVEG,1,0.0,0.0002575757575757577,0.0,0.001,0.0004406500813258681,0.0004242424242424244,0.0,0.002,66,455.635,100.0
3418,EINT_MOD:DEALLO_SL_STRUCT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,455.73199999999997,
3419,IOSTREAM_MIX:CLOSE_IOSTREAM,1,0.0,3.0303030303030302e-05,0.0,0.002,0.0002461829819586655,0.004833333333333335,0.0,0.023,396,455.731,100.0
3421,GFL_SUBS_MOD:PRINT_GFL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.722,
3422,TYPE_FPFIELDS:ALLOC_FPFIELDS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,455.717,
3423,GPNORM2,1,0.0,0.0,0.0,0.0,0.0,0.011106060606060614,0.009000000000000001,0.015,330,455.723,
3424,WVWAMDECOMP,1,0.0,0.0,0.0,0.0,0.0,0.6480303030303036,0.647,0.649,66,455.72900000000004,
3426,SUMCC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.727,
3427,TRLTOM_BAR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6798,455.724,
3428,SUECAESD:PART16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3429,SRTM_CMBGB28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.725,
3430,SUECAESD:PART3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.72900000000004,
3431,IOSTREAM_MIX:SETUP_IOREQUEST,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,455.72,
3432,IO_SERV_ALLOC_BUF,1,0.0,0.0,0.0,0.0,0.0,0.0017121212121212132,0.001,0.006999999999999999,5082,455.728,
3433,SUECAESD:PART24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.726,
3434,SPGEOM_MOD:SUGMRE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,455.728,
